arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-1p3d-thresh16","0.3","42",0.2688828931146667,2062.8001841892988,1000,74.437543,87.8575,112.52275,135.14695,187502.986201,432189.4979,555135.31005,782823.7486599999,24.486723572895556,27.687,28.261,30.007,0,0,1000,"STABLE",0
"pd-1p3d-thresh16","0.3","123",0.2591203788457061,2063.2454983181774,1000,74.408423,88.0406,109.82974999999999,126.42308999999997,200712.172041,486541.99480000016,608123.3595499996,843494.40801,25.253348039527236,29.086,30.301,32.013,0,0,1000,"OVERLOADED",0.5038497996970304
"pd-1p3d-thresh16","0.3","777",0.2560494402054077,1957.8231531594029,1000,73.499903,85.6628,107.14065,129.01038,184584.27752200002,445641.9765000003,585349.5665999999,819938.64266,24.186520817185006,28.362,29.175,29.945,0,0,1000,"OVERLOADED",0.2136109951139643
"pd-1p3d-thresh16","0.6","42",0.4016812805419591,3081.595150547531,1000,83.02787,100.3232,121.94899999999998,141.74609999999993,263935.814034,639362.3722000001,794373.6035499998,1083959.2005399999,34.4516173065135,44.114,45.483,46.647,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","0.6","123",0.38440386343257804,3060.8149937741755,1000,83.096945,101.89710000000001,117.66219999999998,139.33431999999996,284625.314101,717120.8150000001,887673.3503999999,1171642.97307,35.79395206103173,47.403,48.278,49.379,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","0.6","777",0.3992996498166828,3053.1529334038073,1000,82.459872,99.62650000000001,117.14064999999995,140.57182,261344.770798,652397.1065000002,857164.6989999999,1127103.2323399994,34.2275231004268,43.142,44.453,45.774,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","1.0","42",0.4675129325835103,3586.638600444084,1000,88.063647,108.52210000000001,131.15859999999998,147.65575999999987,330283.684465,831172.4549,1007891.2530499999,1314309.24123,43.101823825648154,56.853,58.54,60.652,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","1.0","123",0.44274214889487,3525.333475091105,1000,87.345495,109.65220000000001,124.11319999999999,144.69409,351161.523214,923117.5545,1118170.81475,1404562.26997,44.15196694315568,60.684,65.124,68.298,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","1.0","777",0.4775986088247909,3651.847914698734,1000,87.373272,106.38000000000001,119.66674999999991,149.04871999999995,322724.115643,848730.67,1053394.3636,1350832.5562800001,42.25655260154318,54.584,55.464,56.9,0,0,1000,"OVERLOADED",1
"pd-1p3d-thresh16","1.5","42",0.5033659753064025,3861.6938941290914,1000,89.794735,112.6324,131.39515,151.37911999999992,370325.03996799997,928686.7567,1112317.60855,1418919.4749099999,48.32244447095209,63.621,64.446,65.756,0,0,1000,"OVERLOADED",1
