arm,chat_rate,code_rate,arrival,seed,throughput_rps,tokens_per_sec,completed,goodput,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-thresh16","100","10","weibull","777",3.994516850708666,1374.5059548209742,3779,0.017359284587059442,326.5879660704892,563.8054999999999,615.86025,912.2927299999998,27159.650651762233,46810.894700000004,67436.15049999999,175719.18227999995,76.13448624368333,97.6,101.202,107.481,13,0,3792,"OVERLOADED",0.4596953510902409
"pd-thresh16","100","20","poisson","42",4.211772685913134,1458.3046830367769,3557,0.06439078545656397,314.34266194837636,554.0108000000001,600.9491999999999,842.13342,25692.916848737164,45280.559,63110.58399999979,148995.08276000005,73.67156037689449,100.775,105.011,109.094,5,0,3562,"OVERLOADED",0.3580874285587378
"pd-thresh16","100","20","poisson","123",4.1268832268487134,1411.0048814187394,3722,0.01630144307856761,339.5562298236237,572.2603,635.3433,909.7771500000011,25714.942530464992,44537.2547,62381.13974999992,162281.05010000072,74.56921854181459,95.118,100.544,107.907,3,0,3725,"OVERLOADED",0.37100337474170825
"pd-thresh16","100","20","poisson","777",4.024738141609456,1398.4657326423862,3724,0.013354700854700854,333.93749919871794,569.4811000000001,630.7207,941.0119800000002,25993.084466346154,44825.59190000001,59536.067249999986,170038.63299000112,73.73526820487581,94.887,99.329,107.203,5,0,3729,"OVERLOADED",0.3003792175768057
"pd-thresh16","100","20","weibull","42",4.382668788094668,1523.6457003189826,3620,0.02162014230979748,346.03750574712643,570.3632,624.7339999999999,932.8719599999993,25863.210527367268,44675.63940000001,62121.381699999925,145107.691179999,73.54273475753098,95.398,100.181,108.199,5,0,3625,"OVERLOADED",0.3474087745743659
"pd-thresh16","100","20","weibull","123",3.9955742792593867,1354.1385959573045,3718,0.018721583311045734,335.34287697245253,565.3646,630.6949999999999,948.0933,26094.63064027815,45202.7646,64120.83289999999,157099.8537399996,75.9197655108298,94.433,100.043,108.946,5,0,3723,"STABLE",0
"pd-thresh16","100","20","weibull","777",3.9617794139318154,1346.2295830558562,3602,0.04140389361118728,313.0775264601042,548.4871999999999,595.0525,837.7615199999997,25543.203938853854,44009.436400000006,59836.7716,162305.96748000002,73.13571777153379,101.132,105.398,108.918,11,0,3613,"OVERLOADED",0.36894391353613126
"pd-thresh16","150","0.5","poisson","42",4.349955329913267,1388.9899270235292,2255,0.8634146341463415,153.9554,354.4070000000001,461.1851,559.7054000000002,11978.636161862529,19559.266200000005,21411.8837,31390.281020000086,37.42144073909991,52.529,54.648,55.872,0,0,2253,"STABLE",0
"pd-thresh16","150","0.5","poisson","123",4.905269867594906,1521.6084375293885,2345,0.8281449893390191,175.50001279317698,424.1682,496.2426,573.8516799999998,11839.304193176971,19784.882999999998,22186.261599999994,38963.74903999996,38.006354890762424,53.021,54.65,57.216,0,0,2337,"STABLE",0
"pd-thresh16","150","0.5","poisson","777",4.732596295035602,1453.6321856992465,2330,0.8154506437768241,175.5455618025751,431.99119999999994,504.56934999999993,602.08617,11570.805582832618,19940.687799999996,22119.407499999998,32343.63703000001,37.505833363473364,53.745,56.002,60.242,0,0,2321,"STABLE",0
"pd-thresh16","150","0.5","weibull","42",4.333169409565367,1398.9891515879362,2345,0.7987206823027718,177.43292025586354,423.32759999999996,495.88499999999993,575.77652,12654.77664904051,20597.768799999998,22851.23119999999,36869.64492,39.0483201250212,54.348,56.105,57.512,0,0,2340,"STABLE",0
"pd-thresh16","150","0.5","weibull","123",4.750713267105916,1467.147508130533,2240,0.8584821428571429,150.02537544642857,336.08270000000016,450.6796999999996,555.2159700000003,11238.435528125,19161.7493,21010.80379999999,31111.994620000034,36.29497483655581,53.204,55.651,56.664,0,0,2233,"STABLE",0
"pd-thresh16","150","0.5","weibull","777",5.52914107273012,1633.925540415162,2105,0.8997624703087886,139.55028836104512,130.683,383.4174,573.3129200000002,10314.766617577197,17699.361,19540.5262,23212.031920000005,34.826258857612025,51.062,54.544,57.829,0,0,2102,"STABLE",0
"pd-thresh16","150","1","poisson","42",3.954508837383851,1306.577195313661,2645,0.5833648393194707,204.05220604914933,475.53739999999993,520.7219999999995,594.0871999999999,14389.742664650284,23724.791,28149.757199999993,61764.58871999989,43.36446487303562,57.964,62.157,80.02,0,0,2642,"STABLE",0
"pd-thresh16","150","1","poisson","123",4.470026667656098,1429.7825664785757,2735,0.5085923217550274,222.24347495429618,491.96039999999994,531.6741,593.4863999999993,14417.828665082267,24466.1934,28181.670099999985,55872.22639999986,44.83515799431705,57.803,60.41,66.281,0,0,2734,"OVERLOADED",0.18679677623206067
"pd-thresh16","150","1","poisson","777",4.096550612458017,1342.9643879343653,2705,0.5785582255083179,218.58329796672828,488.24819999999994,535.3752,612.09812,14488.07892236599,24415.140199999994,28849.05299999998,66414.11084000004,43.96722330245343,59.318,62.824,70.733,0,0,2702,"STABLE",0
"pd-thresh16","150","1","weibull","42",4.4693141966716015,1521.320994556458,2930,0.33822525597269626,246.06182935153583,508.52729999999997,545.4413999999992,618.4071600000001,16962.232480546078,27942.6305,35310.38644999999,89467.21026000004,49.57809992960721,68.386,71.867,75.173,0,0,2928,"OVERLOADED",0.24733622937549457
"pd-thresh16","150","1","weibull","123",4.661977027393834,1480.973610260394,2630,0.5973384030418251,213.18265969581748,483.2004,527.2902999999998,596.43364,13697.233761977186,22867.4766,26699.25874999999,51830.30927000003,42.88885742828189,56.264,58.17,65.585,0,0,2627,"OVERLOADED",0.15167354132929362
"pd-thresh16","150","1","weibull","777",4.786301475201347,1444.1830391988606,2180,0.8738532110091743,152.21469174311926,345.8599000000001,454.0070499999998,559.0481700000001,10740.395355045872,18123.003,20224.648499999985,24704.54784,35.483845048101195,52.121,55.147,59.072,0,0,2172,"STABLE",0
"pd-thresh16","150","5","poisson","42",4.262716509765606,1463.778347497937,3875,0.028299459737586827,345.4756614355544,578.6578000000001,686.9236,1050.07132,27665.371404939542,49090.9676,72310.4383,170171.5897799997,78.69084063568152,99.475,102.796,105.913,8,0,3883,"STABLE",0
"pd-thresh16","150","5","poisson","123",4.068791840529614,1371.9990820562762,3619,0.08467631794591642,311.684978148047,552.794,591.636,803.2032000000006,24846.730019393606,46440.583,64098.382,153189.1074,72.53630843504205,102.252,106.174,108.936,7,1,3626,"OVERLOADED",0.372437023529493
"pd-thresh16","150","5","poisson","777",3.8327723628477006,1333.303222126034,3775,0.017082785808147174,326.5244023653088,559.2171999999999,606.3906,879.3616400000001,26582.158238107753,47102.7662,64665.278199999964,187108.83496000012,74.9080941974033,99.649,104.425,108.673,8,0,3783,"OVERLOADED",0.4860232790747054
"pd-thresh16","150","5","weibull","42",4.344507079656479,1506.2377425227778,3795,0.012823868097356713,340.8307301753468,573.522,647.39,1060.5152000000016,27646.293861554568,47911.019,70407.953,163433.8216000004,78.15377009807696,99.499,103.77,109.082,8,0,3803,"STABLE",0
"pd-thresh16","150","5","weibull","123",4.181336132391361,1412.933874985699,3787,0.023353450537916556,330.2182337969037,562.202,614.7125000000001,899.7671,26108.18291104697,46409.389,64282.124,170760.58900000044,75.80741201666281,98.512,103.641,107.597,7,0,3794,"STABLE",0
"pd-thresh16","150","5","weibull","777",3.7007902943398685,1306.9004944854578,3690,0.07140946777213159,321.4473508959615,558.5354000000001,605.875,931.6024199999986,25737.458257555496,45437.853800000004,64594.514299999966,187637.29085999995,71.9365775827305,101.742,105.68,109.127,7,3,3697,"OVERLOADED",0.561691704057757
"pd-thresh16","150","10","poisson","42",4.3412751411552,1483.6490778043994,3796,0.016238868517548456,338.5213748035621,572.9766000000001,632.1851999999998,1004.0330899999998,27654.146554478782,47248.37610000001,72531.41989999998,162821.38572999983,79.00252636599991,100.176,104.333,108.613,9,0,3805,"OVERLOADED",0.3838932820249231
"pd-thresh16","150","10","poisson","123",3.8713703524349734,1294.3479099867404,3658,0.03348636240885768,330.0776916014043,557.3404,609.8219,928.45602,25836.63288009722,46338.69320000001,62106.67649999999,157091.81480000002,75.70085780972188,102.143,105.266,108.659,9,1,3667,"OVERLOADED",0.34535087515244106
"pd-thresh16","150","10","poisson","777",3.8430944016967628,1336.86785517666,3785,0.012595119391235896,336.61209761217526,568.287,622.1825,950.6155000000005,27465.20965310942,47054.914,66894.7455,180930.59219999998,77.14419879516237,100.663,103.756,107.962,9,2,3794,"OVERLOADED",0.3850902103930925
"pd-thresh16","150","10","weibull","42",4.367055955825856,1503.413113201927,3693,0.014235831318828902,330.96336529680366,565.7561999999999,629.4414999999999,977.6270599999996,26812.79917888799,47404.48780000001,65591.48509999985,158333.25731999995,76.55601705178327,101.323,105.828,109.33799000000023,7,2,3700,"STABLE",0
"pd-thresh16","150","10","weibull","123",4.41510586890691,1486.4826042925804,3747,0.02382212811011117,333.54978639491793,563.9736,626.6707999999999,943.7121500000001,26674.351732133404,48570.82490000001,67162.13524999992,166606.25856000002,77.43669597558271,102.845,105.299,108.528,9,0,3756,"STABLE",0
"pd-thresh16","150","10","weibull","777",3.9623144999733433,1372.5216970827187,3790,0.012844036697247707,330.9127237221494,563.4015999999999,615.6672999999997,927.8497000000006,26794.64151140236,46311.109599999996,64128.87059999996,182248.77412000016,75.51249185855622,97.621,102.052,108.005,9,0,3799,"OVERLOADED",0.4348147859518798
"pd-thresh16","150","20","poisson","42",4.379149328202883,1522.9935464428227,3640,0.02617943823288792,329.73266430324514,566.3748,625.3098999999999,928.4896800000002,25878.36867139351,44826.5754,61293.540399999954,146946.92682000023,73.70076325408583,97.366,101.789,108.518,4,0,3644,"OVERLOADED",0.36736909411223606
"pd-thresh16","150","20","poisson","123",4.1097842012704575,1408.0288419846518,3675,0.02622330359556637,345.91067018113006,579.654,632.6579999999998,922.8284199999998,25398.61692565558,45135.048400000036,64590.08249999999,156792.18979999993,73.77403721776811,97.325,101.909,107.964,2,0,3677,"OVERLOADED",0.37212362023205053
"pd-thresh16","150","20","poisson","777",3.934021621016272,1368.1393026684589,3649,0.017419706042460535,330.68114044637997,569.5880999999999,626.5742999999999,897.8296799999999,24805.822100435493,43196.906700000014,58332.20979999999,153839.69241,70.7780385579531,93.715,100.761,108.721,3,0,3652,"OVERLOADED",0.32756482645748414
"pd-thresh16","150","20","weibull","42",4.442400409619136,1552.4886408306372,3665,0.021963123644251625,365.8842556941432,582.4587,671.9237499999987,942.7878500000005,25855.11231751627,43910.33640000001,64551.88404999996,149622.13335,73.80209141092044,93.671,99.151,108.804,1,0,3666,"OVERLOADED",0.30891547062494357
"pd-thresh16","150","20","weibull","123",4.403935363792265,1489.5348938309812,3695,0.018796992481203006,335.93595972073035,566.2131,623.9088,902.25363,25281.337796455424,44282.8532,63786.09824999998,139536.44647999993,74.27388741053788,97.524,103.913,108.751,3,3,3698,"OVERLOADED",0.2774074352593382
"pd-thresh16","150","20","weibull","777",4.132698422954833,1436.110444905028,3662,0.031935047361299054,320.8927196211096,551.8026,595.2776,836.4677999999996,25560.803701488498,44612.4914,61772.38319999987,176159.78453999994,72.98228135892964,98.121,103.463,108.92,4,4,3666,"OVERLOADED",0.31829890748468986
"pd-thresh16","200","0.5","poisson","42",4.3791936860408684,1398.3260647683678,2255,0.8425720620842572,154.01319379157428,353.3388000000001,461.65609999999975,558.7237,12021.879681596452,19618.5252,21497.841899999992,32505.410420000004,37.55677507272301,53.513,54.906,56.73,0,0,2251,"STABLE",0
"pd-thresh16","200","0.5","poisson","123",4.943396393230112,1533.4352370054905,2345,0.8319829424307036,181.07788486140726,439.4543999999999,502.22599999999943,570.8498,11908.945548827292,19954.332599999998,22121.880399999995,34519.23623999999,38.21758702251228,52.283,54.204,56.733,0,0,2339,"STABLE",0
"pd-thresh16","200","0.5","poisson","777",4.801126323629831,1474.6814045721846,2330,0.8420600858369098,177.8103227467811,431.8823,504.91624999999965,596.7622700000001,11526.516224034336,19869.008299999998,21977.241399999995,30817.960860000017,37.35303350870626,53.062,55.284,57.406,0,0,2322,"STABLE",0
"pd-thresh16","200","0.5","weibull","42",4.437507399827438,1432.6752835339676,2345,0.7138592750533049,184.1842541577825,439.60679999999996,500.38859999999954,584.36492,12684.928079744135,21044.9106,23603.7496,33800.87115999999,39.12138949085263,55.634,56.954,58.529,0,0,2337,"STABLE",0
"pd-thresh16","200","0.5","weibull","123",4.731158277797474,1461.1084036377292,2240,0.8700892857142857,150.421509375,335.97360000000003,453.20084999999995,553.7376300000001,11288.507104017857,19228.1253,20960.36159999999,30630.714580000073,36.4577385879118,52.324,55.465,56.322,0,0,2235,"STABLE",0
"pd-thresh16","200","0.5","weibull","777",5.518117480459015,1630.6679405959578,2105,0.8850356294536817,147.0352864608076,291.48840000000007,438.6016,559.84164,10340.929503087886,17699.294000000005,19601.0434,22826.167680000002,34.891630576484765,51.548,55.186,57.291,0,0,2102,"STABLE",0
"pd-thresh16","200","1","poisson","42",4.103149078649741,1355.6882120113542,2645,0.5251417769376181,204.46851379962192,476.9819999999999,521.5585999999998,593.17048,14510.532003024575,23727.694000000003,27520.975399999985,64258.23099999995,43.730747721711346,58.338,62.034,67.209,0,0,2644,"STABLE",0
"pd-thresh16","200","1","poisson","123",4.533415287757409,1450.0580481864984,2735,0.45923217550274226,227.97511407678246,495.6512,535.8466,599.0775399999998,14483.096242047532,24388.9634,28951.0602,55338.00991999987,45.02343569526719,58.179,60.567,63.56,0,0,2733,"OVERLOADED",0.18895948969460544
"pd-thresh16","200","1","poisson","777",4.237383546087114,1389.1333804367466,2705,0.5748613678373382,222.5080942698706,489.29239999999993,533.8308,609.1481600000001,14453.109153049907,24334.8806,28962.520199999984,67242.42376000005,43.849483043197935,58.906,62.749,66.265,0,0,2702,"STABLE",0
"pd-thresh16","200","1","weibull","42",4.418296424497427,1498.1468103156403,2900,0.3296551724137931,249.92601517241377,511.3629,550.1782999999999,625.8976599999985,16944.698562413792,28086.986699999998,34315.98109999999,83444.47426999985,49.70819937863745,68.153,72.059,76.847,0,0,2898,"OVERLOADED",0.22871597465407847
"pd-thresh16","200","1","weibull","123",4.63814790733415,1473.4037964760805,2630,0.6022813688212928,220.03451711026617,493.82439999999997,539.9124999999999,612.75217,13674.856036501902,22856.4323,26379.23055,49199.86133000001,42.79630235674388,56.532,59.611,62.472,0,0,2625,"OVERLOADED",0.13514871660716016
"pd-thresh16","200","1","weibull","777",4.864087803621353,1467.6537078911206,2180,0.8504587155963302,158.58183165137615,365.67810000000003,464.0583499999999,589.28376,10782.338189449541,18215.128800000002,20195.472399999995,23887.766850000007,35.6051687591615,53.712,55.541,59.039,0,0,2174,"STABLE",0
"pd-thresh16","200","5","poisson","42",4.412257983588331,1524.152326683951,3721,0.032223701731025296,333.0232503328895,563.7909999999999,620.0444999999999,1002.6589600000003,25765.44809454061,45859.606,64721.23749999996,158480.82914000016,74.00945521618293,98.887,105.537,109.24,4,5,3725,"STABLE",0
"pd-thresh16","200","5","poisson","123",4.126961424738012,1383.9680187125748,3765,0.014775725593667546,335.09173350923487,567.2223,629.8170999999996,939.2634700000013,26306.537675725594,47320.54589999999,66766.83664999995,166278.1845500001,76.27077731685229,99.463,103.464,108.337,10,2,3775,"OVERLOADED",0.4292085028361933
"pd-thresh16","200","5","poisson","777",3.8295984996149683,1320.0598462414466,3751,0.021882414974953864,328.3245462694437,562.5458000000001,615.4333999999998,900.5828799999994,25886.14894595307,45198.936000000016,63097.43259999996,177564.04051999963,74.24125972916875,96.244,103.489,109.173,6,1,3757,"OVERLOADED",0.3907698951805504
"pd-thresh16","200","5","weibull","42",4.294457572475688,1479.8347379726306,3694,0.0337530136619341,331.6567564961157,562.8675999999999,615.0103999999998,955.7879999999998,26569.221435842483,46796.2868,66845.76499999971,155909.58567999967,75.95033414957754,100.859,105.506,108.827,7,5,3701,"OVERLOADED",0.3116197691427496
"pd-thresh16","200","5","weibull","123",3.896870336835369,1332.253476394709,3699,0.02913659449345095,332.99484709970596,562.197,613.918,959.1551999999992,24861.289434108527,44701.455,62370.093,163429.50099999958,72.2545565763375,94.424,101.371,108.571,4,0,3703,"OVERLOADED",0.4084243296013523
"pd-thresh16","200","5","weibull","777",3.789704542049069,1320.592904631285,3722,0.06510762689343609,330.2609006112145,566.1088000000001,620.4559999999998,897.7043000000004,25717.642246080253,45868.88960000001,64961.84249999999,191008.82682000022,71.97755800763642,98.567,103.145,108.321,10,5,3732,"OVERLOADED",0.591101848734243
"pd-thresh16","200","10","poisson","42",4.2748702433076415,1501.3272680890632,3701,0.030230069555912252,334.11792589620114,565.8269,615.4181499999999,1007.0113600000002,26994.177380149813,47650.5846,67249.1483499999,168069.48264000003,76.34945652750902,102.555,106.305,109.622,4,8,3705,"OVERLOADED",0.384627823222465
"pd-thresh16","200","10","poisson","123",4.019184907839168,1369.9345404134096,3685,0.03356605800214823,339.0574210526316,564.451,617.7712,902.8331999999999,26023.676656820622,46009.494000000006,64003.1087,168812.16565,75.38753140154095,97.285,103.228,109.011,6,0,3691,"OVERLOADED",0.34529419469116573
"pd-thresh16","200","10","poisson","777",4.020885613750117,1373.1673254740922,3688,0.015277405521307961,331.6460120611097,557.314,607.8040000000001,840.8845999999971,27039.732823639777,46338.586,63994.5375,177267.01839999962,76.70459710972163,102.418,105.731,108.714,13,0,3701,"OVERLOADED",0.36423905691895336
"pd-thresh16","200","10","weibull","42",4.436053156552071,1543.0445398459688,3817,0.011446409989594173,351.5032174817898,582.6143000000001,682.837,1065.55647,28094.046438865767,49122.806000000004,71886.55879999997,167019.10278000028,79.64955219031721,102.44,104.928,108.977,6,3,3823,"OVERLOADED",0.3231070230130383
"pd-thresh16","200","10","weibull","123",4.480595244467376,1503.4252739847698,3827,0.017142857142857144,350.22852805194805,583.3583,660.46335,1019.7020799999999,27637.52522155844,47749.18729999998,72499.80399999995,167519.62594999987,80.18954362292918,100.26760000000056,103.5,108.057,10,1,3837,"STABLE",0
"pd-thresh16","200","10","weibull","777",3.8726273147311816,1372.871462148176,3706,0.0216,331.0193402666667,565.5526,619.6657999999999,899.5646599999965,25672.257068799998,45453.0824,63301.93884999995,177823.51178999984,72.50468992324984,101.08,106.304,109.383,2,1,3708,"OVERLOADED",0.39136471589278227
"pd-thresh16","200","20","poisson","42",4.276700394407963,1470.4239992703285,3597,0.050978230917608156,331.67846403968036,566.0151999999999,618.476,862.0563199999993,26119.644514466796,45725.70020000001,62493.754199999996,153098.32875999997,74.13570367949553,100.129,103.455,109.508,9,3,3606,"OVERLOADED",0.36486529801003803
"pd-thresh16","200","20","poisson","123",4.1987050060498134,1426.5273297726885,3579,0.05587828492392808,350.80374633471644,580.355,634.1365999999998,840.6337400000001,25470.075874135546,45868.20419999999,63469.27329999994,153569.87960000025,73.34766461838946,102.628,106.008,109.086,8,2,3587,"OVERLOADED",0.3291984555399215
"pd-thresh16","200","20","poisson","777",3.9615579210944127,1378.645629278336,3713,0.027859630324136082,346.58284141441203,581.4304000000001,646.0751999999999,905.9099999999995,25466.254017412266,43721.232800000005,60761.899799999934,161362.77047999974,72.50994910872353,96.247,100.757,108.821,3,1,3716,"OVERLOADED",0.3207682459439256
"pd-thresh16","200","20","weibull","42",4.364875376964105,1520.0011143298373,3630,0.02516411378555799,373.73627735229763,603.054,688.71475,957.9817999999998,25713.414171225384,43965.1235,62241.3865,143100.72764999996,73.2149333918833,94.665,100.005,108.177,3,0,3633,"OVERLOADED",0.31779573713946824
"pd-thresh16","200","20","weibull","123",4.3201485789670295,1458.1489644047924,3563,0.04968082153760755,330.7254068831529,548.2062,587.1091,721.25296,24114.680336386344,43277.1748,57088.41819999995,146415.71766,71.15046351261977,101.48,106.109,109.12,3,0,3566,"STABLE",0
"pd-thresh16","200","20","weibull","777",3.847552371686388,1318.135990837687,3690,0.03742595584275713,328.8989773828756,556.9424000000001,605.2529999999999,833.0151199999998,26075.2569178783,45436.550200000005,61723.124399999986,185815.29575999948,74.1550317675153,99.258,103.278,108.292,9,2,3699,"OVERLOADED",0.4071489338206664
"pd-pd5","50","0.5","poisson","42",4.370688788209925,1408.9770443557604,2300,0.8765217391304347,163.63201217391304,401.57769999999994,483.55095,578.7571799999993,11889.919600869564,19502.638199999998,21890.11374999999,35507.70428,36.761796466211194,51.539,54.614,57.377,0,0,2300,"STABLE",0
"pd-pd5","50","0.5","poisson","123",4.911726796844735,1524.084767623549,2450,0.8726530612244898,180.34138408163267,442.46829999999994,500.8982499999998,565.8068699999995,12033.484384897958,20341.0666,23236.48724999999,38629.14918999986,38.61364212633599,50.921,53.097,58.682,0,0,2450,"STABLE",0
"pd-pd5","50","0.5","poisson","777",4.830110074892412,1493.7007269812063,2345,0.8959488272921109,167.1752695095949,410.57359999999994,484.0887999999999,582.8958799999998,11199.343691684435,19252.6004,21403.037399999997,33653.25588,36.070530936955706,50.315,51.935,57.077,0,0,2345,"STABLE",0
"pd-pd5","50","0.5","weibull","42",4.020195965474421,1302.7393921933858,2360,0.8372881355932204,172.7904224576271,425.37879999999996,497.44244999999995,587.2556099999999,12473.86091101695,20652.385199999997,22758.244049999994,39326.22753999994,38.35710470687767,52.432,55.289,60.854,0,0,2360,"STABLE",0
"pd-pd5","50","0.5","weibull","123",4.901605280778319,1531.7579613229852,2330,0.9261802575107296,166.0115339055794,407.15379999999993,487.9872,564.1422100000001,11378.488963519312,18889.322099999998,21547.53855,34394.95770000001,36.27336359152271,49.363,51.426,53.202,0,0,2330,"STABLE",0
"pd-pd5","50","0.5","weibull","777",5.502718593940744,1626.1173904028635,2105,0.9762470308788599,129.6303624703088,125.20660000000001,342.2623999999999,517.9195600000002,9793.06688456057,16572.2064,18313.0218,21647.28612,33.08265226382255,45.03,49.079,52.641,0,0,2105,"STABLE",0
"pd-pd5","50","1","poisson","42",4.33321761624378,1434.721980359468,2720,0.580514705882353,214.52820845588235,488.23119999999994,527.31715,595.6411999999999,14494.112683455882,24295.0911,28065.66584999999,70175.75300999983,43.5629421641043,60.056,63.162,65.534,0,0,2720,"OVERLOADED",0.18058969687123014
"pd-pd5","50","1","poisson","123",4.374059125872583,1423.8652077985048,2810,0.4935943060498221,223.66436512455516,493.6798,537.7547999999999,592.8106799999998,15022.03107544484,26031.9224,31423.453299999976,61797.85853999995,45.9178690261702,62.147,65.641,73.462,0,0,2810,"OVERLOADED",0.3424951072126179
"pd-pd5","50","1","poisson","777",4.13420220290676,1357.1957196745313,2795,0.5745974955277281,222.17334454382825,489.0596,532.3132999999997,601.9244399999999,14428.443256887298,24839.676,29472.920099999974,72345.16264,43.716026227615735,58.304,61.19,64.733,0,0,2795,"STABLE",0
"pd-pd5","50","1","weibull","42",4.3777338621813655,1491.621489951109,3020,0.3827814569536424,248.86041721854303,513.7341,551.8527499999999,606.50421,17641.612998344368,30146.3501,39454.04824999997,94389.45190999999,51.52931949488392,72.244,77.332,84.202,0,0,3020,"OVERLOADED",0.3310088927326424
"pd-pd5","50","1","weibull","123",4.75105961455459,1509.272540079993,2630,0.6870722433460076,204.4444307984791,474.08799999999997,518.1305499999999,576.69578,13247.64218973384,22256.2187,26410.14595,49640.14597,41.492721745008666,54.264,56.007,59.119,0,0,2630,"OVERLOADED",0.18420837484055008
"pd-pd5","50","1","weibull","777",4.545039294137218,1377.6960126808324,2210,0.948868778280543,148.40997647058825,334.52450000000005,442.69095,550.7572499999995,10410.759992760182,17479.9481,19405.915049999996,24113.102799999997,34.24170970978917,47.572,50.901,54.28,0,0,2210,"STABLE",0
"pd-pd5","50","5","poisson","42",4.279899837417403,1467.8896669431265,3801,0.03316792896317576,330.77531418124835,567.3412,628.9464,1008.5663199999996,26935.59017054061,47762.721000000034,70265.1112,168066.4175199998,77.20370694755273,99.86,103.497,108.36,7,3,3808,"STABLE",0
"pd-pd5","50","5","poisson","123",4.040415712868425,1365.561412510289,3751,0.03623380058185665,324.4327984660143,561.833,624.755,979.1455999999991,25401.464015339858,46294.827,65278.85,157735.78759999978,74.03695307180803,98.656,102.921,108.72,6,2,3757,"OVERLOADED",0.4265591916621023
"pd-pd5","50","5","poisson","777",3.8424404272302666,1335.5412737279603,3715,0.044580886278697274,314.0477175654031,550.7705,597.7239999999999,870.7760500000005,25619.28071489589,44529.2745,61940.9725,169938.74735000046,72.66032337240812,94.213,101.979,108.619,6,0,3721,"OVERLOADED",0.3776116948590064
"pd-pd5","50","5","weibull","42",4.3784602725642285,1519.231705770929,3726,0.043941411451398134,319.58795286284953,556.3679999999999,600.694,883.0620400000001,26863.375215978693,47001.559199999996,68141.98469999991,161714.95796000003,76.60354102889113,99.564,103.172,108.315,5,0,3731,"STABLE",0
"pd-pd5","50","5","weibull","123",4.0066936918422655,1364.3308979073684,3759,0.04407495381367115,320.90316415940885,557.6364000000001,603.9438,891.4923199999997,26093.524039852204,46869.410400000015,67948.68739999997,165555.90875999955,75.52883692973596,98.657,103.964,108.519,6,3,3764,"STABLE",0
"pd-pd5","50","5","weibull","777",3.8509967922316606,1353.1890203309324,3817,0.08289885297184567,323.12075495307613,558.298,606.8779999999999,923.64905,25997.51254066736,46625.7485,66121.17225,187368.8346500004,72.94474004916908,99.949,103.662,108.428,5,1,3821,"OVERLOADED",0.5554357029019553
"pd-pd5","50","10","poisson","42",4.310956747030233,1458.022491404406,3696,0.05357621216180016,317.56362871684973,552.0442,595.0843999999992,891.3592799999973,26169.098816233593,47222.959,62480.142799999994,145774.2013999999,76.43609535038594,104.846,107.501,109.765,6,1,3672,"STABLE",0
"pd-pd5","50","10","poisson","123",3.983996422410081,1339.4206768880965,3690,0.0305793991416309,315.4679849785408,550.0266,592.4519499999999,844.5536500000003,25399.93003245708,45806.74040000001,61956.789799999955,156597.89608000003,74.8454917741204,101.132,105.027,108.552,5,0,3689,"OVERLOADED",0.30412425972528967
"pd-pd5","50","10","poisson","777",3.958322275226703,1368.4752675331843,3832,0.012976901116013496,331.85667661562417,566.0882,622.8113999999999,949.36036,27921.904322689512,48019.4063,68133.35669999996,183951.81593999968,78.63241543985448,99.36,102.625,107.312,11,0,3693,"OVERLOADED",0.3814226467458995
"pd-pd5","50","10","weibull","42",4.3947057256778495,1522.7531727338414,3733,0.01860217911241031,320.97326840287,559.8504,606.4145,911.5009400000002,27680.95597103375,48549.57820000001,68290.95229999998,164759.80724000002,78.62299495945311,104.449,108.028,111.247,7,0,3448,"OVERLOADED",0.267482398357972
"pd-pd5","50","10","weibull","123",4.086967984764666,1401.0483874856038,3817,0.019776216497527973,331.69185141816286,563.5856000000001,632.6272,960.0593599999999,26889.686877959924,47619.291600000004,68387.31529999993,166199.7965799999,77.74824584956971,99.48,103.672,109.417,4,2,3682,"STABLE",0
"pd-pd5","50","10","weibull","777",3.8682587564505813,1354.857890603902,3703,0.06666666666666667,312.72426479250333,549.0812,591.1362,849.1908199999995,26183.5562896921,46648.949,63054.464799999936,190742.88079999952,73.51653350066071,103.215,106.577,109.303,7,2,3700,"OVERLOADED",0.45749080946288584
"pd-pd5","50","20","poisson","42",4.345080592163334,1496.9314763173577,3818,0.014337851929092805,336.541543274244,577.3109999999999,679.17025,1043.9618,28152.722352971843,48737.6745,68613.2995,167547.7393500001,80.17624009094735,102.943,106.426,110.096,7,0,3407,"OVERLOADED",0.32868322107158787
"pd-pd5","50","20","poisson","123",4.127100703174147,1385.5957654319573,3703,0.021669341894060994,322.75165302300695,565.0174000000001,626.3033499999992,913.8920900000003,26030.337488092053,46085.144000000015,63481.284199999965,146649.08811999988,76.66590810554824,102.3,106.593,112.898,6,5,3286,"STABLE",0.0002675227394328683
