arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
pd-thresh16,80,42,17.194947467587,5235.91738745952,4000,219.13845575,153.9643,1144.9933,2033.43655,14160.44092675,25717.0705,28748.7658,33292.70467,45.7329078757806,75.454,80.997,81.488,0,0,3992,STABLE,0
pd-thresh16,80,123,17.1647525993572,5180.3738287438,4000,227.6570105,153.9094,1254.64775,2117.55279,13927.20706,25808.1839,28917.21155,33437.53005,45.3295341411156,76.568,80.93,81.407,0,0,3994,STABLE,0
pd-thresh16,80,777,17.4380168524657,5190.65241035549,4000,220.94292775,154.0192,1149.18185,1957.18732,13702.782911,25003.1448,27588.3476,32170.66771,45.2813252748068,75.192,80.853,81.367,0,0,3991,STABLE,0
pd-thresh16,100,42,17.1656584831993,5226.99879652427,4000,257.015515,154.6451,1612.2765,2283.23156,14537.44481125,26823.1454,29929.88915,34132.08794,46.4631885655261,79.387,81.071,81.545,0,0,3994,STABLE,0
pd-thresh16,100,123,17.1259850138726,5168.67365514178,4000,266.623885,156.5099,1686.23245,2431.20057,14225.3446895,26594.7922,29893.42375,34325.08042,45.8574971875281,80.187,81.003,81.48,0,0,3996,STABLE,0
pd-thresh16,100,777,17.4974653499772,5208.34802847025,4000,262.80041425,186.913199999999,1625.32535,2245.80892,14031.9285205,25867.9794,28615.6664,33131.76718,45.9285782529335,78.514,80.917,81.438,0,0,3991,STABLE,0
pd-thresh16,120,42,17.1338036899411,5217.29890844906,4000,292.6344405,433.2187,1951.81765,2511.07333,14786.238911,27590.7519,30964.30645,34914.88023,46.8836459370699,80.328,81.114,81.599,0,0,3991,STABLE,0
pd-thresh16,120,123,17.2588762400503,5208.78062587589,4000,308.07046075,738.8506,1988.9867,2669.20847,14430.9182365,27277.1253,30749.12445,34793.76422,46.1685328620393,80.285,81.033,81.527,0,0,3998,STABLE,0
pd-thresh16,120,777,17.4321364748019,5188.90203949896,4000,304.0946425,771.548,1975.10405,2446.42573,14239.464166,26449.2112,29460.0128,33742.88639,46.2668703630045,80.147,80.954,81.445,0,0,3995,STABLE,0
pd-thresh16,150,42,17.2066608670469,5239.4841556636,4000,347.84912225,1089.7771,2267.11815,2729.91959,15011.85628075,28379.8891,31822.70965,35483.10825,47.1474549868906,80.369,81.151,81.618,0,0,3995,STABLE,0
pd-thresh16,150,123,17.2906585816469,5218.37263191679,4000,377.01384775,1332.5634,2264.62785,2882.33955,14622.8064495,27970.6056,31534.73205,35365.253,46.3366001677177,80.294,81.065,81.546,0,0,3994,STABLE,0
pd-thresh16,150,777,17.4229787930072,5186.1761364629,4000,367.52344125,1366.745,2313.1401,2680.18661,14440.33725075,27332.6438,30132.9941,34413.35268,46.4905135144929,80.142,80.94,81.443,0,0,3995,STABLE,0
pd-thresh16,200,42,17.13436787134,5217.4707035186,4000,446.126424,1795.0665,2601.04095,2963.17019,15269.892934,29115.3459,32773.01525,36336.81951,47.3694433692226,80.348,81.142,81.613,0,0,3995,STABLE,0
pd-thresh16,200,123,17.3408679057567,5233.52595656107,4000,500.65719275,1981.9867,2665.6761,3111.7542,14826.46125575,28738.615,32551.6444,36245.75176,46.3743115278106,80.308,81.065,81.563,0,0,3997,STABLE,0
pd-thresh16,200,777,17.4145223733533,5183.65897321947,4000,485.186201,1995.912,2660.0594,2925.79912,14671.143568,27730.2877,30962.23335,35101.30865,46.6319194431055,80.135,80.923,81.442,0,0,3992,STABLE,0
