arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score,goodput_rps,slo_attainment
"pd-3p1d-thresh16","10","42",3.6050439228391338,1828.8773419488457,589,3664.458178,6705.673100000001,7756.391049999997,8924.01439,31933.383603,75016.553,86762.9303,111254.12363999999,93.28334143593425,110.64,120.075,127.545,0,121,589,"OVERLOADED",1,3.6050439228391338,0.589
"pd-3p1d-thresh16","10","123",3.544724493855781,1835.5745822606923,616,2100.004234,4686.744,5733.611499999997,6957.157689999999,37083.749586000005,82825.8044,90359.19185,107180.72076999999,93.39871364988426,115.032,122.435,129.335,0,178,616,"OVERLOADED",1,3.544724493855781,0.616
"pd-3p1d-thresh16","10","777",3.1809737721900575,1691.240636891194,509,4472.9568,8581.598600000001,9834.1781,11807.59839,31324.075351,76050.50170000001,87646.9968,107386.8781,94.37898667224458,115.444,122.243,124.87,0,174,509,"OVERLOADED",1,3.1809737721900575,0.509
"pd-3p1d-thresh16","20","42",3.412948481126955,1730.498983997422,509,23082.642818,40627.2975,44347.957299999995,46740.45152,48134.742475,94285.1155,102021.42934999998,115321.61106999998,93.95734760496013,120.111,122.656,129.982,0,270,509,"OVERLOADED",1,1.4751447266167583,0.22
"pd-3p1d-thresh16","20","123",3.3987454840192153,1823.3136606601752,540,19923.916388,31514.767300000003,41070.55674999999,45210.87957,48064.162743,96475.7831,104395.87604999999,114873.85825,93.46687823705179,110.337,114.29,128.938,0,168,540,"OVERLOADED",1,1.1517970806954008,0.183
"pd-3p1d-thresh16","20","777",3.4867445550885816,1820.3096184681124,533,25126.920574,43515.81570000001,46743.5247,49443.16002,51666.93582,99404.13320000001,106041.68365,116327.84382999998,90.9905877801302,110.561,120.18,126.31,0,155,533,"OVERLOADED",1,1.223304374862223,0.187
"pd-3p1d-thresh16","50","42",3.510965551211807,1800.639292467664,549,37618.49446,67102.2752,72788.3064,75989.94909,64889.671711,116372.75280000002,122513.96775,129618.84954,91.63533619204874,121.236,125.155,127.405,0,221,549,"OVERLOADED",1,1.0935794339840055,0.171
"pd-3p1d-thresh16","50","123",2.7367510722801223,1442.1348555253599,494,34742.050173,60392.949799999995,66927.68779999997,74233.37464000001,65156.730907,133212.0272,145997.0954,155500.65463,98.55436981756601,120.6,124.705,128.519,0,327,494,"OVERLOADED",1,0.8753171445754236,0.158
"pd-3p1d-thresh16","50","777",3.3953358967757015,1770.8499057110105,531,38724.58681,68350.0534,71249.11175000001,76235.81019,67803.093838,120488.1573,127339.51325,134438.79666999998,89.45848693988003,119.95,124.265,130.786,0,517,531,"OVERLOADED",1,1.042259418407607,0.163
"pd-3p1d-thresh16","100","42",3.642466619760073,1878.8972370120223,574,42578.653707000005,76148.3575,82351.93675,86013.67662,71382.554774,126591.18329999999,132449.6993,138840.55312,89.96029032225316,119.38,127.958,128.672,0,298,574,"OVERLOADED",1,1.0978165944573042,0.173
"pd-3p1d-thresh16","100","123",3.3786031602916458,1759.4331912003615,528,39724.331529,70152.6922,75692.02139999995,84311.71161000001,68940.74328,127675.6743,136166.26315,142503.61302,90.68632363572762,115.488,119.446,128.56,0,213,528,"OVERLOADED",1,0.9662293128864365,0.151
"pd-3p1d-thresh16","100","777",3.71672232502126,1929.83255082429,566,43274.770154,77745.04299999999,79146.12445,84498.63957,71146.557392,125300.3662,131214.10729999997,137182.07609,91.82953966002769,110.436,111.699,122.248,0,115,566,"OVERLOADED",1,1.050663554776328,0.16
