arm,rate,seed,throughput_rps,tokens_per_sec,completed,ttft_mean_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,e2e_mean_ms,e2e_p90_ms,e2e_p95_ms,e2e_p99_ms,itl_mean_ms,itl_p90_ms,itl_p95_ms,itl_p99_ms,timeouts,preemptions,disagg_count,sat_level,sat_score
"pd-thresh16","0.5","42",1.2357354203557775,550.6191115608756,1005,460.9708656716418,574.1034000000001,598.4627999999999,653.1610800000001,17745.184989054724,44522.985400000005,67993.36739999999,148282.80008000007,39.11707289789907,56.3,59.383,63.69,0,0,1005,"STABLE",0
"pd-thresh16","0.5","123",1.395324229908548,586.5373825785026,1005,451.0458626865672,556.6792,582.2954,645.6185200000001,15986.235391044776,39465.557,60141.53879999997,139503.6558000001,37.29277981094111,49.419,54.277,60.471,0,0,1005,"OVERLOADED",0.5824288322595076
"pd-thresh16","0.5","777",1.5416713749642825,577.9948414939473,1005,454.57845970149253,562.1804000000001,601.7443999999999,658.5710000000004,14253.688417910447,30400.4988,53892.66779999998,127459.37440000025,37.17450737125583,49.766,52.034,56.791,0,0,1005,"OVERLOADED",0.6645484066901592
"pd-thresh16","1","42",1.3025200278784388,580.3770036260577,1005,461.969015920398,572.105,596.0266,657.43924,18118.18069651741,45007.740200000015,72299.9104,142449.85224000007,39.956655022459564,52.49679999999999,54.893,59.077,0,0,1005,"STABLE",0
"pd-thresh16","1","123",1.4900210355684151,626.3440564251425,1005,453.24792039800997,559.7152,589.739,656.3297600000004,16442.059619900498,41098.20220000001,59704.3206,134648.0107600003,38.37769703124407,51.655,55.416,60.798,0,0,1005,"OVERLOADED",0.5263069866719349
"pd-thresh16","1","777",1.6251497975761924,609.2921065462049,1005,455.3212975124378,564.604,597.9413999999999,659.96716,14559.041443781094,32483.798400000014,51307.071599999996,138815.9264000001,37.990778612181465,52.28370000000001,55.727,60.712,0,0,1005,"OVERLOADED",0.8230835399463132
"pd-thresh16","2","42",1.3402390807821571,597.183862972036,1005,461.8624875621891,572.4522000000001,595.4448,655.1688000000001,18231.96705671642,45493.983,74710.8596,145805.09968000022,40.21464887433612,54.013,57.834,62.412,0,0,1005,"STABLE",0
"pd-thresh16","2","123",1.5462289357885954,649.9715646190904,1005,453.37844676616913,558.0548,585.547,651.3838000000002,16549.417956218906,40445.39440000001,61244.46119999991,135433.01604000005,38.63454068989408,50.856,54.568,63.73045000000001,0,0,1005,"STABLE",0
"pd-thresh16","2","777",1.685343749511219,631.8596875965997,1005,456.3297970149254,567.3326,597.8911999999999,663.3749200000002,14683.000453731343,32525.300600000002,51618.236999999994,130534.47632000003,38.32182304994358,50.986,55.175,62.336,0,0,1005,"OVERLOADED",0.6840354991809345
"pd-thresh16","5","42",1.4183220828074181,631.9760947839047,1005,463.08515721393036,573.4002,594.7764,656.3904000000001,18533.226008955226,46045.3752,74028.69499999996,155085.89688000007,40.89089141075597,55.978,59.426,65.207,0,0,1005,"STABLE",0
